SMILES,ReadyBiodegradability,Reliability
CC(C)(C)NCCO,0,Sdf
CC(C)(C)NCCOCCO,1,Sdf
CC(C)(C)NSc1[n]c2ccccc2[s]1,0,Sdf
CC(C)(C)O,0,Sdf
CC(C)(C)OC(=O)N1CC(=O)C1,0,Sdf
CC(C)(C)OC(=O)NC(C(=O)N1C2CC2CC1C#N)C12CC3(O)CC(C1)CC(C2)C3,0,Sdf
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,1,Sdf
CC(C)(C)OCCO,0,Sdf
CC(C)(C)OO,0,Sdf
CC(C)(C)OOC(=O)c1ccccc1,0,Sdf
CC(C)(C)OOC(C)(C)C,0,Sdf
CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,0,Sdf
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0,Sdf
CC(C)(C)OOC(C)(C)c1cc(ccc1)C(C)(C)OOC(C)(C)C,0,Sdf
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,0,Sdf
CC(C)(C)OOC(C)(C)c1ccccc1,0,Sdf
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,0,Sdf
CC(C)(C)S,0,Sdf
CC(C)(C)c1c(c(C)c(c(C)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0,Sdf
CC(C)(C)c1cc(C)cc(Cc2cc(C)cc(c2O)C(C)(C)C)c1O,0,Sdf
CC(C)(C)c1cc(C)cc(c1OP1OCC2(COP(Oc3c(cc(C)cc3C(C)(C)C)C(C)(C)C)OC2)CO1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(C2c3cc(ccc3OC2=O)C(C)(C)C)c(cc1)OC(=O)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(CCC(O)=O)ccc1O,0,Sdf
CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(C[n]2c(=O)[n](Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(=O)[n](Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c2=O)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(Cc2c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c2C)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(O)c(O)cc1,0,Sdf
CC(C)(C)c1cc(Sc2cc(c(O)cc2C)C(C)(C)C)c(C)cc1O,0,Sdf
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(-c2cc(cc(c2O)C(C)(C)C)C(C)(C)C)c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(-c2cc(cc(c2O)C(C)(C)C)OC)c1O)OC,0,Sdf
CC(C)(C)c1cc(cc(/N=N/c2ccccc2[N+]([O-])=O)c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(/N=N/c2ccccc2[N+]([O-])=O)c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(C(O)=O)c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(C)c1O)Sc1cc(C)c(O)c(c1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(c1O)-[n]1[n]c2ccc(Cl)cc2[n]1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(c1O)-[n]1[n]c2ccccc2[n]1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)-c1ccccc1,0,Sdf
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)Nc1[n]c([n]c([n]1)SCCCCCCCC)SCCCCCCCC,0,Sdf
CC(C)(C)c1cc(cc(c1O[p]1oc2ccccc2c2ccccc2o1)-c1cc(cc(c1O[p]1oc2ccccc2c2ccccc2o1)C(C)(C)C)OC)OC,0,Sdf
CC(C)(C)c1cc(ccc1O)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(ccc1O)C(C)(CC(=O)OCCOC(=O)CC(C)(c1cc(c(O)cc1)C(C)(C)C)c1cc(c(O)cc1)C(C)(C)C)c1cc(c(O)cc1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(ccc1OP(Oc1ccc(cc1C(C)(C)C)C(C)(C)C)Oc1ccc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,0,Sdf
CC(C)(C)c1cc(ccc1OP1OCC2(COP(Oc3ccc(cc3C(C)(C)C)C(C)(C)C)OC2)CO1)C(C)(C)C,0,Sdf
CC(C)(C)c1cc2c(cc1)C(=O)c1ccccc1C2=O,0,Sdf
CC(C)(C)c1ccc(C=O)cc1,1,Sdf
CC(C)(C)c1ccc(CC(C)C=O)cc1,1,Sdf
CC(C)(C)c1ccc(CC(C)CO)cc1,1,Sdf
CC(C)(C)c1ccc(CCC=O)cc1,1,Sdf
CC(C)(C)c1ccc(O)cc1,0,Sdf
CC(C)(C)c1ccc(cc1)-c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0,Sdf
CC(C)(C)c1ccc(cc1)-c1cc(c(O)cc1)C(C)(C)C,0,Sdf
CC(C)(C)c1ccc(cc1)C(O)=O,0,Sdf
CC(C)(C)c1ccc(cc1)OC1CCCCC1OS(=O)OCC#C,0,Sdf
CC(C)(C)c1ccc(cc1)OCC1CO1,0,Sdf
CC(C)(C)c1cccc(O)c1,0,Sdf
CC(C)(C)c1cccc(c1O)C(C)(C)C,0,Sdf
CC(C)(C)c1ccccc1,0,Sdf
CC(C)(C)c1ccccc1O,0,Sdf
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,1,Sdf
CC(C)(C1CCCO1)C1CCCO1,0,Sdf
CC(C)(CBr)C(O)(Br)Br,0,Sdf
CC(C)(CC(=C)c1ccccc1)c1ccccc1,0,Sdf
CC(C)(CC(=O)C1CC1)OC(=O)Cc1ccccc1,0,Sdf
CC(C)(CC)OOC(C)(C)CC,0,Sdf
CC(C)(CC)c1cc(O)c(cc1O)C(C)(C)CC,0,Sdf
CC(C)(CC)c1cc(c(cc1)OC(CC)C(=O)Nc1cc(O)c(cc1)NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(C)(C)CC,0,Sdf
CC(C)(CC)c1cc(ccc1O)C(C)(C)CC,0,Sdf
CC(C)(CC)c1ccc(O)cc1,0,Sdf
CC(C)(CCC(C)(C)OOC(=O)C(CCCC)CC)OOC(=O)C(CCCC)CC,0,Sdf
CC(C)(CN1CCOCC1)/C=N/CCCCCC/N=C/C(C)(C)CN1CCOCC1,0,Sdf
CC(C)(CN1CCOCC1)C=O,0,Sdf
CC(C)(CO)C(=O)OCC(C)(C)CO,0,Sdf
CC(C)(CO)CO,0,Sdf
CC(C)(COC(=O)C(C)=C)COC(=O)C(C)=C,1,Sdf
CC(C)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,1,Sdf
CC(C)(COC(=O)CCCCCCCCCCC)/C=N/CCCCCC/N=C/C(C)(C)COC(=O)CCCCCCCCCCC,1,Sdf
CC(C)(F)CC(NC(c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(O)=O,0,Sdf
CC(C)(N)CO,0,Sdf
CC(C)(N)Cc1ccccc1Cl,0,Sdf
CC(C)(N=C=O)c1cc(ccc1)C(C)(C)N=C=O,0,Sdf
CC(C)(O)C#C,0,Sdf
CC(C)(O)C#CC(C)(C)O,0,Sdf
CC(C)(O)C#N,1,Sdf
CC(C)(O)C(=O)c1ccc(cc1)OCCO,0,Sdf
CC(C)(O)C(=O)c1ccccc1,1,Sdf
CC(C)(O)C(Cl)(Cl)Cl,0,Sdf
CC(C)(O)C=C,0,Sdf
CC(C)(O)CCC(C)(C)O,0,Sdf
CC(C)(O)CCCC1CCC(CC=1)C=O,1,Sdf
CC(C)(O)c1cc(ccc1)C(C)(C)O,0,Sdf
CC(C)(OC(=O)c1cc(N)ccc1Cl)C(=O)OCC=C,0,Sdf
CC(C)(OC(=O)c1cc(ccc1Cl)N=C=O)C(=O)OCC=C,0,Sdf
CC(C)(OO)c1ccccc1,0,Sdf
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0,Sdf
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC,0,Sdf
CC(C)(Oc1ccc(Cl)cc1)C(O)=O,0,Sdf
CC(C)(SC)SC,0,Sdf
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,0,Sdf
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,0,Sdf
CC(C)(c1cc(Br)c(OCC(C)(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(C)(Br)CBr)c(Br)c1,0,Sdf
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,0,Sdf
CC(C)(c1cc(CC=C)c(O)cc1)c1cc(CC=C)c(O)cc1,0,Sdf
CC(C)(c1cc(ccc1OP1OCC2(COP(Oc3ccc(cc3C(C)(C)c3ccccc3)C(C)(C)c3ccccc3)OC2)CO1)C(C)(C)c1ccccc1)c1ccccc1,0,Sdf
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,Sdf
CC(C)(c1ccc(cc1)C#CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1)C(O)=O,0,Sdf
CC(C)(c1ccc(cc1)C(C)C)C(C)(C)c1ccc(cc1)C(C)C,0,Sdf
CC(C)(c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1)C(O)=O,0,Sdf
CC(C)(c1ccc(cc1)Nc1ccc(cc1)C(C)(C)c1ccccc1)c1ccccc1,0,Sdf
CC(C)(c1ccc(cc1)OC#N)c1ccc(cc1)OC#N,0,Sdf
CC(C)(c1ccc(cc1)OCCO)c1ccc(cc1)OCCO,0,Sdf
CC(C)(c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1)c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,0,Sdf
CC(C)(c1ccc(cc1)OP(OCC1(COC1)CC)OCC1(COC1)CC)c1ccc(cc1)OP(OCC1(COC1)CC)OCC1(COC1)CC,0,Sdf
CC(C)(c1ccc(cc1)Oc1ccc(N)cc1)c1ccc(cc1)Oc1ccc(N)cc1,0,Sdf
CC(C)(c1ccccc1)C(C)(C)c1ccccc1,0,Sdf
CC(C)(c1ccccc1)c1ccc(O)cc1,0,Sdf
CC(C)/C=N/CC1CC(C/N=C/C(C)C)CCC1,0,Sdf
CC(C)/N=N/C(N)=S,0,Sdf
CC(C)=C1CC=C(C)CC1,1,Sdf
CC(C)=CC(C)=O,1,Sdf
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,0,Sdf
CC(C)=CC1C(C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C,0,Sdf
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0,Sdf
CC(C)=CC1CC(=C)CCO1,0,Sdf
CC(C)=CC=C(C)C,0,Sdf
CC(C)=CC=O,1,Sdf
CC(C)=CCC/C(/C)=C/C=C/C(C)=O,1,Sdf
CC(C)=CCC/C(/C)=C/C=O,1,Sdf
CC(C)=CCC/C(/C)=C/CC/C(/C)=C/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0,Sdf
CC(C)=CCC/C(/C)=C/CO,1,Sdf
CC(C)=CCC/C(/C)=C/CO,1,Sdf
CC(C)=CCC/C(/C)=C/COC(C)=O,1,Sdf
CC(C)=CCCC(=C)C=C,1,Sdf
CC(C)=CCCC(C)(C=C)OC(C)=O,1,Sdf
CC(C)=CCCC(C)(O)C#C,1,Sdf
CC(C)=CCCC(C)(O)C=C,1,Sdf
CC(C)=CCCC(C)=O,1,Sdf
CC(C)=CCO,1,Sdf
CC(C)=CCOC(C)=O,1,Sdf
CC(C)=O,1,Sdf
CC(C)Br,1,Sdf
CC(C)C#N,1,Sdf
CC(C)C(=O)C(C(C(=O)c1ccc(F)cc1)c1ccccc1)C(=O)Nc1ccccc1,0,Sdf
CC(C)C(=O)OC(C(C)C)C(C)(C)COC(=O)C(C)C,0,Sdf
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,1,Sdf
CC(C)C(=O)OCCOc1ccccc1,1,Sdf
CC(C)C(=O)c1ccccc1,1,Sdf
CC(C)C(C(=O)OCc1ccccc1)N(Cc1ccc(cc1)-c1ccccc1-c1[nH][n][n][n]1)C(=O)CCCC,0,Sdf
CC(C)C(C(O)=O)N(Cc1ccc(cc1)-c1ccccc1-c1[nH][n][n][n]1)C(=O)CCCC,0,Sdf
CC(C)C(C)=O,1,Sdf
CC(C)C(C)C(CCCCCCCCOCC)C(C)CCN,0,Sdf
CC(C)C(Cc1ccc(OC)c(c1)OCCCOC)CC(N[N+]#N)C1CC(C(C)C)C(=O)O1,0,Sdf
CC(C)C(N)C(=O)OCc1ccccc1,1,Sdf
CC(C)C(N)C(O)=O,1,Sdf
CC(C)C(NC(N)=O)NC(N)=O,1,Sdf
CC(C)C(O)C(C)(C)CO,0,Sdf
CC(C)C1(C)N=C(NC1=O)c1[n]c2ccccc2cc1C(O)=O,0,Sdf
CC(C)C1=CC2C3C(C1CC2C)C(=O)OC3=O,0,Sdf
CC(C)C1CC2CCCCC2CC1,0,Sdf
CC(C)C1CC=C(CC1)CCC=O,1,Sdf
CC(C)C1CCC(C)CC1,1,Sdf
CC(C)C1CCC(C)CC1C(=O)NCCc1cccc[n]1,0,Sdf
CC(C)C1CCC(C)CC1O,0,Sdf
CC(C)C1CCC(C)CC1OC(=O)C(=O)NCC,1,Sdf
CC(C)C1CCC(C)CC1OC(=O)C(C)O,1,Sdf
CC(C)C1CCC(C)CC1OCC(O)CO,0,Sdf
CC(C)C1CCC2C(C=1)=CCC1C(C)(CCCC21C)C(O)=O,0,Sdf
CC(C)C1CCCCC1,0,Sdf
CC(C)C1CCCc2ccccc21,0,Sdf
CC(C)C1NC(=O)NC1=O,0,Sdf
CC(C)C1OCC=CCO1,0,Sdf
CC(C)C1OCCN1CCO,1,Sdf
CC(C)C1OCc2c(OC(C)=O)c(C)[n]cc2CO1,0,Sdf
CC(C)C=O,1,Sdf
CC(C)CC(=O)CC(C)C,1,Sdf
CC(C)CC(C)(C)C,0,Sdf
CC(C)CC(C)(O)C#C,1,Sdf
CC(C)CC(C)=O,1,Sdf
CC(C)CC(C)CC(C)/C=C/C,0,Sdf
CC(C)CC(C)Nc1ccc(cc1)Nc1ccccc1,0,Sdf
CC(C)CC(C)O,1,Sdf
CC(C)CC(C)OC(C)=O,1,Sdf
CC(C)CC(C)c1ccccc1N,0,Sdf
CC(C)CC(NC(=O)Cc1ccc(c(c1)OCC)C(=O)OCC)c1ccccc1N1CCCCC1,0,Sdf
CC(C)CC(NC=O)C(=O)OC(CC1OC(=O)C1CCCCCC)CCCCCCCCCCC,0,Sdf
CC(C)CC(O)=O,1,Sdf
CC(C)CC1(C)OCC(CO)O1,0,Sdf
CC(C)CC=C,0,Sdf
CC(C)CCC(C)=O,1,Sdf
CC(C)CCC(C)Nc1ccc(cc1)Nc1ccccc1,0,Sdf
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,1,Sdf
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(O1)c(C)c(C)c(O)c2C,0,Sdf
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0,Sdf
CC(C)CCCC=C,1,Sdf
CC(C)CCCCCC(=O)NCC(CCCC)CC,1,Sdf
CC(C)CCCCCC(=O)NCCCCCC(O)=O,1,Sdf
CC(C)CCCCCCCCCCCCCCC(O)=O,1,Sdf
CC(C)CCCCCCCOC(=O)C(CC(=O)OCCCCCCCC(C)C)S(O)(=O)=O,1,Sdf
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0,Sdf
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,1,Sdf
CC(C)CCO,1,Sdf
CC(C)CCOC(=O)c1ccccc1O,1,Sdf
CC(C)CCOC(C)=O,1,Sdf
CC(C)CN,1,Sdf
CC(C)CN1CCOCC1,0,Sdf
CC(C)CNCC(C)C,1,Sdf
CC(C)CO,1,Sdf
CC(C)COC(=O)C(C)Cl,1,Sdf
CC(C)COC(=O)C=C,1,Sdf
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1,Sdf
CC(C)COC(C)(C)C,0,Sdf
CC(C)COC(C)=O,1,Sdf
CC(C)COC(C)OCCN(CC)c1ccc(cc1)/N=N/c1ccccc1,0,Sdf
CC(C)COC(S)=S,1,Sdf
CC(C)COC=C,0,Sdf
CC(C)COP(O)(=S)OCC(C)C,0,Sdf
CC(C)COP(S)(=S)OCC(C)C,0,Sdf
CC(C)COc1cc2ccccc2cc1,0,Sdf
CC(C)CP(S)(=S)CC(C)C,1,Sdf
CC(C)Cc1ccc(cc1)C(C)C(O)=O,0,Sdf
CC(C)Cc1ccc(cc1)C(O)=O,0,Sdf
CC(C)Cl,1,Sdf
CC(C)N,1,Sdf
CC(C)N1C2CC(=O)CC1CC2,0,Sdf
CC(C)N1C2CC(O)CC1CC2,0,Sdf
CC(C)N=O,0,Sdf
CC(C)NC(C)C,0,Sdf
CC(C)NO,0,Sdf
CC(C)Nc1[n]c(Cl)[n]c(NC(C)C)[n]1,0,Sdf
CC(C)Nc1[n]c([n]c(Nc2cc(Br)c(N)c3c2C(=O)c2ccccc2C3=O)[n]1)-c1ccccc1,0,Sdf
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,0,Sdf
CC(C)Nc1ccc(cc1)Nc1ccccc1,0,Sdf
CC(C)O,1,Sdf
CC(C)OC(=O)CCCCC(=O)OC(C)C,1,Sdf
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,1,Sdf
CC(C)OC(=O)Cl,0,Sdf
CC(C)OC(=O)NP(N)(N)=O,0,Sdf
CC(C)OC(=O)OC(C)Cl,1,Sdf
CC(C)OC(=O)OOC(C)(C)C,0,Sdf
CC(C)OC(C)=O,1,Sdf
CC(C)OC(C)C,0,Sdf
CC(C)OC(S)=S,1,Sdf
CC(C)OCCO,0,Sdf
CC(C)Oc1cc(c(Cl)cc1Cl)-[n]1[n]c(oc1=O)C(C)(C)C,0,Sdf
CC(C)S,0,Sdf
CC(C)Sc1[n]cccc1OCC(F)(F)F,0,Sdf
CC(C)[N+]([O-])=O,0,Sdf
CC(C)c1c2ccccc2ccc1C(C)C,0,Sdf
CC(C)c1cc2c(cccc2C(C)C)c(c1)C(C)C,0,Sdf
CC(C)c1cc2ccccc2cc1,0,Sdf
CC(C)c1ccc(C=O)cc1,1,Sdf
CC(C)c1ccc(CO)cc1,1,Sdf
CC(C)c1ccc(N)cc1,0,Sdf
CC(C)c1ccc(c2cc(ccc21)C(C)C)S(O)(=O)=O,0,Sdf
CC(C)c1ccc(cc1)C(C)C,0,Sdf
CC(C)c1ccc(cc1)C(O)=O,1,Sdf
CC(C)c1ccc(cc1)N=C=O,0,Sdf
CC(C)c1ccc(cc1)OP(=O)(Oc1ccc(cc1)C(C)C)Oc1ccc(cc1)C(C)C,0,Sdf
CC(C)c1cccc(C(C)C)c1N=C=Nc1c(cccc1C(C)C)C(C)C,0,Sdf
CC(C)c1cccc(C(C)C)c1O,0,Sdf
CC(C)c1ccccc1,1,Sdf
CC(C)c1ccccc1C(C)C,0,Sdf
CC(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)C)Oc1ccccc1C(C)C,0,Sdf
CC(C=C)C#N,1,Sdf
CC(CC#N)CCC=C(C)C,1,Sdf
CC(CC(=O)CC)CC,1,Sdf
CC(CC(=O)Cl)CC(C)(C)C,1,Sdf
CC(CC(C)(C)C#N)c1ccccc1,0,Sdf
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0,Sdf
CC(CC(C)(C)C)CCC(COS(O)(=O)=O)C(C)CC(C)(C)C,0,Sdf
CC(CC(C)(C)C)CCOC(C)=O,0,Sdf
CC(CC(C)C)(C#N)/N=N/C(C)(CC(C)C)C#N,0,Sdf
CC(CC(C)C)(C#N)/N=N/C(C)(CC(C)C)C#N,0,Sdf
CC(CC(C)C)CC(O)CC(C)C,1,Sdf
CC(CC(C)C)OC(=O)CC(C(=O)OC(C)CC(C)C)S(O)(=O)=O,1,Sdf
CC(CC(O)=O)CC(C)(C)C,1,Sdf
CC(CC(c1cc(C)c(C)cc1)c1ccccc1)c1ccccc1,0,Sdf
CC(CC)C(=O)OCC,1,Sdf
CC(CC)C1CCCc2ccc[n]c21,0,Sdf
CC(CC)NC(C)CC,0,Sdf
CC(CC)NC1CCC(CC2CCC(CC2)NC(C)CC)CC1,0,Sdf
CC(CC)c1ccc(cc1)OCC1CO1,0,Sdf
CC(CC)c1cccc(C(C)CC)c1O,0,Sdf
CC(CC=O)CC(C)(C)C,0,Sdf
CC(CC=O)CCCC(C)(C)O,1,Sdf
CC(CC=O)c1ccccc1,1,Sdf
CC(CCC(O)=O)C(O)=O,1,Sdf
CC(CCC(O)=O)C1CCC2C3C(CCC21C)C1(C)CCC(O)CC1CC3O,0,Sdf
CC(CCC=C(C)C)C=C,1,Sdf
CC(CCC=O)C1C(C)=CCCC1(C)C,1,Sdf
CC(CCCC(C)(C)O)C=C,1,Sdf
CC(CCCCCCN)CN,1,Sdf
CC(CCCN)CN,1,Sdf
CC(CCO)CC(C)(C)C,0,Sdf
CC(CCO)CCC=C(C)C,1,Sdf
CC(CCO)CCO,1,Sdf
CC(CCO)CCc1ccccc1,1,Sdf
CC(CCl)OC(C)CCl,0,Sdf
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,Sdf
CC(CCl)OP(=O)(OC(C)CCl)OCCOCCOP(=O)(OC(C)CCl)OC(C)CCl,0,Sdf
CC(CO)(CO)C(O)=O,1,Sdf
CC(CO)(CO)CO,0,Sdf
CC(CO)C1CCCCCCCCCCC1,1,Sdf
CC(CO)CCCC1CCCCC1,1,Sdf
CC(CO)Cc1ccccc1,1,Sdf
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,1,Sdf
CC(CSP(=S)(OCC(C)C)OCC(C)C)C(O)=O,0,Sdf
CC(Cc1ccccc1)(C=C)C#N,0,Sdf
CC(Cl)(Cl)C(O)=O,0,Sdf
CC(Cl)(Cl)CC(Cl)(Cl)Cl,0,Sdf
CC(Cl)(Cl)Cl,0,Sdf
CC(Cl)C(O)=O,1,Sdf
CC(Cl)CC(Cl)C(Cl)CCC(Cl)CCC(Cl)C(Cl)CC(Cl)CCC(Cl)CCC,0,Sdf
CC(Cl)CCl,0,Sdf
CC(Cl)Cl,0,Sdf
CC(F)(F)Cl,0,Sdf
CC(N)(Cc1cc(O)c(O)cc1)C(O)=O,0,Sdf
CC(N)=O,1,Sdf
CC(N)=S,0,Sdf
CC(N)C(O)c1ccccc1,0,Sdf
CC(N)CN,0,Sdf
CC(N)c1ccccc1,0,Sdf
CC(NC)C(O)c1ccccc1,1,Sdf
CC(O)(CC(C)C)C#CC(C)(O)CC(C)C,0,Sdf
CC(O)(CCO)CCO,0,Sdf
CC(O)(P(O)(O)=O)P(O)(O)=O,1,Sdf
CC(O)=O,1,Sdf
CC(O)C#N,1,Sdf
CC(O)C(=O)N(C)C,1,Sdf
CC(O)C(C)(C)/C=C/C1CC=C(C)C1(C)C,0,Sdf
CC(O)C(C)O,1,Sdf
CC(O)C(O)=O,1,Sdf
CC(O)C=C,1,Sdf
CC(O)CC(C)(C)O,0,Sdf
CC(O)CC(C)O,1,Sdf
CC(O)CCO,1,Sdf
CC(O)CN,1,Sdf
CC(O)CN(C)C,1,Sdf
CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O,0,Sdf
CC(O)CN(CC(C)O)CC(C)O,0,Sdf
CC(O)CN(CC(C)O)CCN(CC(C)O)CC(C)O,0,Sdf
CC(O)CN(CC(C)O)c1[n]c(Nc2cc(c(cc2)/C=C/c2ccc(cc2S(O)(=O)=O)Nc2[n]c(Nc3cc(ccc3S(O)(=O)=O)S(O)(=O)=O)[n]c([n]2)N(CC(C)O)CC(C)O)S(O)(=O)=O)[n]c(Nc2cc(ccc2S(O)(=O)=O)S(O)(=O)=O)[n]1,0,Sdf
CC(O)CN(CC(C)O)c1[n]c(Nc2ccc(cc2)S(O)(=O)=O)[n]c(Nc2cc(c(cc2)/C=C/c2ccc(cc2S(O)(=O)=O)Nc2[n]c(Nc3ccc(cc3)S(O)(=O)=O)[n]c([n]2)N(CC(C)O)CC(C)O)S(O)(=O)=O)[n]1,0,Sdf
CC(O)CN(CCCN(C)C)CCCN(C)C,0,Sdf
CC(O)CN(CCO)CCO,1,Sdf
CC(O)CNCC(C)O,1,Sdf
CC(O)CO,1,Sdf
CC(O)COC(=O)C=C,1,Sdf
CC(O)COC(C)COC(C)CO,0,Sdf
CC(O)COCC(C)O,0,Sdf
CC(O)COCC(C)OCC(C)O,0,Sdf
CC(O)COc1ccccc1,1,Sdf
CC(O)c1ccccc1,1,Sdf
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,0,Sdf
CC(S)CC(=O)OCC(COC(=O)CC(C)S)(COC(=O)CC(C)S)COC(=O)CC(C)S,1,Sdf
CC(c1c(C(C)c2ccccc2)c(O)ccc1C(C)c1ccccc1)c1ccccc1,0,Sdf
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,0,Sdf
CC(c1ccc(O)cc1O)c1ccccc1,0,Sdf
CC(c1ccc(cc1)OC#N)c1ccc(cc1)OC#N,0,Sdf
CC(c1ccccc1)C(=O)C(O)C(O)C(O)C(O)C(=O)C(C)c1ccccc1,0,Sdf
CC(c1ccccc1)c1ccc(O)cc1,0,Sdf
CC(c1ccccc1O)c1ccccc1,0,Sdf
CC/C(/C)=C/CCC(C)(O)C=C,1,Sdf
CC/C(/C)=C/CCC(C)=O,1,Sdf
CC/C=C/C#N,1,Sdf
CC/C=C/C/C=C/C/C=C/CCCCCCCC(O)=O,1,Sdf
CC/C=C/CC(=O)OCC/C=C/CC,1,Sdf
CC/C=C/CC(C)OC(=O)c1ccccc1O,1,Sdf
CC/C=C/CCCCCCCC(=O)OC,1,Sdf
CC/C=C/CCO,1,Sdf
CC/C=C/CCOC(=O)c1ccccc1O,1,Sdf
CC/C=C/CCOC(C)=O,1,Sdf
CC/C=C\CCO,1,Sdf
CC1(C)C(=O)N(CO)C(=O)N1CO,1,Sdf
CC1(C)C(C)C(C)(C)C2CCCC(=O)C1=2,0,Sdf
CC1(C)C(C)C(C)(C)C2c3[n]c[n]cc3CCC1=2,0,Sdf
